"text","happy","sad","anger","anxiety"
"Güzel gelişmeler yaşasam da her şey güzel giderken bile biraz gerildim ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da her şey güzel giderken bile biraz gerildim ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Güzel gelişmeler yaşasam da pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Güzel gelişmeler yaşasam da pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Güzel gelişmeler yaşasam da pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Sevindiğim anların arasında mutlu ama hafif kaygılıydım, bu yüzden kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Sevindiğim anların arasında mutlu ama hafif kaygılıydım, bu yüzden heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Sevindiğim anların arasında mutlu ama hafif kaygılıydım, bu yüzden günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Sevindiğim anların arasında mutlu ama hafif kaygılıydım, bu yüzden içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Sevindiğim anların arasında mutlu ama hafif kaygılıydım, bu yüzden mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Sevindiğim anların arasında sevincime küçük bir tedirginlik eşlik etti ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Sevindiğim anların arasında sevincime küçük bir tedirginlik eşlik etti ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Sevindiğim anların arasında sevincime küçük bir tedirginlik eşlik etti ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Sevindiğim anların arasında sevincime küçük bir tedirginlik eşlik etti ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Sevindiğim anların arasında sevincime küçük bir tedirginlik eşlik etti ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Sevindiğim anların arasında içimde tatlı bir heyecanla beraber endişe de vardı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Sevindiğim anların arasında içimde tatlı bir heyecanla beraber endişe de vardı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Sevindiğim anların arasında içimde tatlı bir heyecanla beraber endişe de vardı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Sevindiğim anların arasında içimde tatlı bir heyecanla beraber endişe de vardı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Sevindiğim anların arasında içimde tatlı bir heyecanla beraber endişe de vardı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Sevindiğim anların arasında her şey güzel giderken bile biraz gerildim ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Sevindiğim anların arasında her şey güzel giderken bile biraz gerildim ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Sevindiğim anların arasında her şey güzel giderken bile biraz gerildim ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Sevindiğim anların arasında her şey güzel giderken bile biraz gerildim ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Sevindiğim anların arasında her şey güzel giderken bile biraz gerildim ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Sevindiğim anların arasında pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Sevindiğim anların arasında pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Sevindiğim anların arasında pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Sevindiğim anların arasında pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Sevindiğim anların arasında pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"İçimde bir yandan mutluluk varken mutlu ama hafif kaygılıydım, bu yüzden kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken mutlu ama hafif kaygılıydım, bu yüzden heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"İçimde bir yandan mutluluk varken mutlu ama hafif kaygılıydım, bu yüzden günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"İçimde bir yandan mutluluk varken mutlu ama hafif kaygılıydım, bu yüzden içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken mutlu ama hafif kaygılıydım, bu yüzden mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"İçimde bir yandan mutluluk varken sevincime küçük bir tedirginlik eşlik etti ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken sevincime küçük bir tedirginlik eşlik etti ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"İçimde bir yandan mutluluk varken sevincime küçük bir tedirginlik eşlik etti ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"İçimde bir yandan mutluluk varken sevincime küçük bir tedirginlik eşlik etti ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken sevincime küçük bir tedirginlik eşlik etti ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"İçimde bir yandan mutluluk varken içimde tatlı bir heyecanla beraber endişe de vardı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken içimde tatlı bir heyecanla beraber endişe de vardı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"İçimde bir yandan mutluluk varken içimde tatlı bir heyecanla beraber endişe de vardı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"İçimde bir yandan mutluluk varken içimde tatlı bir heyecanla beraber endişe de vardı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken içimde tatlı bir heyecanla beraber endişe de vardı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"İçimde bir yandan mutluluk varken her şey güzel giderken bile biraz gerildim ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken her şey güzel giderken bile biraz gerildim ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"İçimde bir yandan mutluluk varken her şey güzel giderken bile biraz gerildim ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"İçimde bir yandan mutluluk varken her şey güzel giderken bile biraz gerildim ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken her şey güzel giderken bile biraz gerildim ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"İçimde bir yandan mutluluk varken pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"İçimde bir yandan mutluluk varken pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"İçimde bir yandan mutluluk varken pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"İçimde bir yandan mutluluk varken pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen mutlu ama hafif kaygılıydım, bu yüzden kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen mutlu ama hafif kaygılıydım, bu yüzden heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen mutlu ama hafif kaygılıydım, bu yüzden günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen mutlu ama hafif kaygılıydım, bu yüzden içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen mutlu ama hafif kaygılıydım, bu yüzden mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen sevincime küçük bir tedirginlik eşlik etti ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen sevincime küçük bir tedirginlik eşlik etti ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen sevincime küçük bir tedirginlik eşlik etti ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen sevincime küçük bir tedirginlik eşlik etti ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen sevincime küçük bir tedirginlik eşlik etti ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen içimde tatlı bir heyecanla beraber endişe de vardı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen içimde tatlı bir heyecanla beraber endişe de vardı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen içimde tatlı bir heyecanla beraber endişe de vardı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen içimde tatlı bir heyecanla beraber endişe de vardı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen içimde tatlı bir heyecanla beraber endişe de vardı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen her şey güzel giderken bile biraz gerildim ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen her şey güzel giderken bile biraz gerildim ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen her şey güzel giderken bile biraz gerildim ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen her şey güzel giderken bile biraz gerildim ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen her şey güzel giderken bile biraz gerildim ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün umutlu hissetmeme rağmen pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün yaşadıklarım yüzünden hem üzgün hem de öfkeliydim, bu yüzden ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Bugün yaşadıklarım yüzünden hem üzgün hem de öfkeliydim, bu yüzden bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Bugün yaşadıklarım yüzünden hem üzgün hem de öfkeliydim, bu yüzden duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden hem üzgün hem de öfkeliydim, bu yüzden içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden hem üzgün hem de öfkeliydim, bu yüzden kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Bugün yaşadıklarım yüzünden kırgınlığım zamanla kızgınlığa dönüştü ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Bugün yaşadıklarım yüzünden kırgınlığım zamanla kızgınlığa dönüştü ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Bugün yaşadıklarım yüzünden kırgınlığım zamanla kızgınlığa dönüştü ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden kırgınlığım zamanla kızgınlığa dönüştü ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden kırgınlığım zamanla kızgınlığa dönüştü ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Bugün yaşadıklarım yüzünden moral bozukluğumun içinde belirgin bir sinir vardı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Bugün yaşadıklarım yüzünden moral bozukluğumun içinde belirgin bir sinir vardı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Bugün yaşadıklarım yüzünden moral bozukluğumun içinde belirgin bir sinir vardı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden moral bozukluğumun içinde belirgin bir sinir vardı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden moral bozukluğumun içinde belirgin bir sinir vardı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Bugün yaşadıklarım yüzünden duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Bugün yaşadıklarım yüzünden duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Bugün yaşadıklarım yüzünden duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Bugün yaşadıklarım yüzünden üzüntüm sert bir tepki verme isteğiyle karıştı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Bugün yaşadıklarım yüzünden üzüntüm sert bir tepki verme isteğiyle karıştı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Bugün yaşadıklarım yüzünden üzüntüm sert bir tepki verme isteğiyle karıştı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden üzüntüm sert bir tepki verme isteğiyle karıştı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Bugün yaşadıklarım yüzünden üzüntüm sert bir tepki verme isteğiyle karıştı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Gün içinde bir noktadan sonra hem üzgün hem de öfkeliydim, bu yüzden ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Gün içinde bir noktadan sonra hem üzgün hem de öfkeliydim, bu yüzden bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Gün içinde bir noktadan sonra hem üzgün hem de öfkeliydim, bu yüzden duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Gün içinde bir noktadan sonra hem üzgün hem de öfkeliydim, bu yüzden içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Gün içinde bir noktadan sonra hem üzgün hem de öfkeliydim, bu yüzden kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Gün içinde bir noktadan sonra kırgınlığım zamanla kızgınlığa dönüştü ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Gün içinde bir noktadan sonra kırgınlığım zamanla kızgınlığa dönüştü ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Gün içinde bir noktadan sonra kırgınlığım zamanla kızgınlığa dönüştü ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Gün içinde bir noktadan sonra kırgınlığım zamanla kızgınlığa dönüştü ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Gün içinde bir noktadan sonra kırgınlığım zamanla kızgınlığa dönüştü ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Gün içinde bir noktadan sonra moral bozukluğumun içinde belirgin bir sinir vardı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Gün içinde bir noktadan sonra moral bozukluğumun içinde belirgin bir sinir vardı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Gün içinde bir noktadan sonra moral bozukluğumun içinde belirgin bir sinir vardı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Gün içinde bir noktadan sonra moral bozukluğumun içinde belirgin bir sinir vardı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Gün içinde bir noktadan sonra moral bozukluğumun içinde belirgin bir sinir vardı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Gün içinde bir noktadan sonra duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Gün içinde bir noktadan sonra duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Gün içinde bir noktadan sonra duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Gün içinde bir noktadan sonra duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Gün içinde bir noktadan sonra duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Gün içinde bir noktadan sonra üzüntüm sert bir tepki verme isteğiyle karıştı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Gün içinde bir noktadan sonra üzüntüm sert bir tepki verme isteğiyle karıştı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Gün içinde bir noktadan sonra üzüntüm sert bir tepki verme isteğiyle karıştı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Gün içinde bir noktadan sonra üzüntüm sert bir tepki verme isteğiyle karıştı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Gün içinde bir noktadan sonra üzüntüm sert bir tepki verme isteğiyle karıştı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Akşam saatlerinde hem üzgün hem de öfkeliydim, bu yüzden ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Akşam saatlerinde hem üzgün hem de öfkeliydim, bu yüzden bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Akşam saatlerinde hem üzgün hem de öfkeliydim, bu yüzden duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Akşam saatlerinde hem üzgün hem de öfkeliydim, bu yüzden içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Akşam saatlerinde hem üzgün hem de öfkeliydim, bu yüzden kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Akşam saatlerinde kırgınlığım zamanla kızgınlığa dönüştü ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Akşam saatlerinde kırgınlığım zamanla kızgınlığa dönüştü ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Akşam saatlerinde kırgınlığım zamanla kızgınlığa dönüştü ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Akşam saatlerinde kırgınlığım zamanla kızgınlığa dönüştü ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Akşam saatlerinde kırgınlığım zamanla kızgınlığa dönüştü ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Akşam saatlerinde moral bozukluğumun içinde belirgin bir sinir vardı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Akşam saatlerinde moral bozukluğumun içinde belirgin bir sinir vardı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Akşam saatlerinde moral bozukluğumun içinde belirgin bir sinir vardı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Akşam saatlerinde moral bozukluğumun içinde belirgin bir sinir vardı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Akşam saatlerinde moral bozukluğumun içinde belirgin bir sinir vardı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Akşam saatlerinde duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Akşam saatlerinde duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Akşam saatlerinde duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Akşam saatlerinde duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Akşam saatlerinde duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Akşam saatlerinde üzüntüm sert bir tepki verme isteğiyle karıştı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Akşam saatlerinde üzüntüm sert bir tepki verme isteğiyle karıştı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Akşam saatlerinde üzüntüm sert bir tepki verme isteğiyle karıştı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"Akşam saatlerinde üzüntüm sert bir tepki verme isteğiyle karıştı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"Akşam saatlerinde üzüntüm sert bir tepki verme isteğiyle karıştı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"İçimde biriken duygularla hem üzgün hem de öfkeliydim, bu yüzden ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"İçimde biriken duygularla hem üzgün hem de öfkeliydim, bu yüzden bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"İçimde biriken duygularla hem üzgün hem de öfkeliydim, bu yüzden duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"İçimde biriken duygularla hem üzgün hem de öfkeliydim, bu yüzden içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"İçimde biriken duygularla hem üzgün hem de öfkeliydim, bu yüzden kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"İçimde biriken duygularla kırgınlığım zamanla kızgınlığa dönüştü ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"İçimde biriken duygularla kırgınlığım zamanla kızgınlığa dönüştü ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"İçimde biriken duygularla kırgınlığım zamanla kızgınlığa dönüştü ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"İçimde biriken duygularla kırgınlığım zamanla kızgınlığa dönüştü ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"İçimde biriken duygularla kırgınlığım zamanla kızgınlığa dönüştü ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"İçimde biriken duygularla moral bozukluğumun içinde belirgin bir sinir vardı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"İçimde biriken duygularla moral bozukluğumun içinde belirgin bir sinir vardı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"İçimde biriken duygularla moral bozukluğumun içinde belirgin bir sinir vardı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"İçimde biriken duygularla moral bozukluğumun içinde belirgin bir sinir vardı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"İçimde biriken duygularla moral bozukluğumun içinde belirgin bir sinir vardı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"İçimde biriken duygularla duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"İçimde biriken duygularla duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"İçimde biriken duygularla duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"İçimde biriken duygularla duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"İçimde biriken duygularla duygusal olarak incinmiş hissettim ama aynı zamanda çok öfkelendim ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"İçimde biriken duygularla üzüntüm sert bir tepki verme isteğiyle karıştı ve ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"İçimde biriken duygularla üzüntüm sert bir tepki verme isteğiyle karıştı ve bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"İçimde biriken duygularla üzüntüm sert bir tepki verme isteğiyle karıştı ve duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
"İçimde biriken duygularla üzüntüm sert bir tepki verme isteğiyle karıştı ve içimde kırgınlık ve sinir birlikte kaldı.","0","1","1","0"
"İçimde biriken duygularla üzüntüm sert bir tepki verme isteğiyle karıştı ve kendimi aynı anda yorgun ve gergin buldum.","0","1","1","0"
"Bugün kendimi değerlendirirken hem üzgün hem de öfkeliydim, bu yüzden ne hissedeceğimi yönetmekte zorlandım.","0","1","1","0"
"Bugün kendimi değerlendirirken hem üzgün hem de öfkeliydim, bu yüzden bir yandan susmak bir yandan tepki vermek istedim.","0","1","1","0"
"Bugün kendimi değerlendirirken hem üzgün hem de öfkeliydim, bu yüzden duygularım gün boyunca sert bir şekilde dalgalandı.","0","1","1","0"
